Beds,Baths,Price,StreetAddress,Area
6,7,9250000,4843 COLLEGE HIGHROAD,Vancouver
3,4,6680000,1600 5838 BERTON AVENUE,Vancouver
2,2,995000,410-7168 OAK STREET,Vancouver
7,6,1699000,250 DUTHIE AVENUE,Burnaby
2,2,1288800,208-1571 W 57TH AVENUE,Vancouver
1,1,324900,1002 1534 HARWOOD STREET,Vancouver
2,2,1350000,PH1 5728 BERTON AVENUE,Vancouver
5,5,7880000,920 KING GEORGES WAY,West Vancouver
2,2,1100000,1701-2288 ALPHA AVENUE,Burnaby
3,4,1558000,5207 HOY STREET,Vancouver
3,4,1588000,5209 HOY STREET,Vancouver
2,2,1299000,121-3563 ROSS DRIVE,Vancouver
3,2,1080000,3403-6383 MCKAY AVENUE,Burnaby
2,2,1021000,3001-1255 SEYMOUR STREET,Vancouver
4,3,4377000,3175 BENBOW ROAD,West Vancouver
0,1,499800,111-830 E 7TH AVENUE,Vancouver
2,2,1499000,507-980 COOPERAGE WAY,Vancouver
1,1,599000,1208-8188 FRASER STREET,Vancouver
2,1,708000,312-1777 W 13TH AVENUE,Vancouver
4,4,2198000,328 E 49TH AVENUE,Vancouver
1,1,1690000,1204 1550 ALBERNI STREET,Vancouver
3,3,3588000,4102-1480 HOWE STREET,Vancouver
5,8,16900000,1626 AVONDALE AVENUE,Vancouver
3,3,1558000,7671 GRANVILLE STREET,Vancouver
6,7,6288000,6061 OLYMPIC STREET,Vancouver
5,4,4658000,2606 W 35 TH AVENUE,Vancouver
9,3,1849900,2133 E 36TH AVENUE,Vancouver
7,4,4450000,6991 WILTSHIRE STREET,Vancouver
2,2,1350000,PH1-5728 BERTON AVENUE,Vancouver
4,2,1849000,3248 WILLIAM STREET,Vancouver
1,1,324900,1002-1534 HARWOOD STREET,Vancouver
5,4,2598000,2381 E 41ST AVENUE,Vancouver
3,3,1290000,1-8599 RIVER DISTRICT CROSSING,Vancouver
4,4,1998000,3756 SUNSET STREET,Burnaby
3,4,12880000,PH7-1480 HOWE STREET,Vancouver
2,2,2130000,4205-1480 HOWE STREET,Vancouver
1,1,699800,708-180 E 2ND AVENUE,Vancouver
3,3,3960000,1915 12TH STREET,West Vancouver
2,2,2499000,607-323 JERVIS STREET,Vancouver
4,3,4390000,6785 WEST BOULEVARD,Vancouver
5,2,2299000,90 E 44TH AVENUE,Vancouver
2,2,1490000,1808-1111 ALBERNI STREET,Vancouver
7,2,1980000,4835 CHATHAM STREET,Vancouver
4,6,23888000,2601-1000 BEACH AVENUE,Vancouver
2,2,900000,608-8189 CAMBIE STREET,Vancouver
5,4,2199000,1345 E 19TH AVENUE,Vancouver
2,2,1268000,1349 E 19TH AVENUE,Vancouver
N/A ,0,6000000,5301 JOYCE STREET,Vancouver
6,5,5398000,1255 W 26TH AVENUE,Vancouver
5,5,2680000,7426 BURRIS STREET,Burnaby
1,6,8990000,393 W 42ND AVENUE,Vancouver
6,3,2580000,8057 LAUREL STREET,Vancouver
2,2,1299000,1384-87 NELSON STREET,Vancouver
5,7,6380000,3255 W 26TH AVENUE,Vancouver
3,4,3698000,5401 4650 BRENTWOOD BOULEVARD,Burnaby
7,8,15800000,5771 NEWTON WYND,Vancouver
6,7,7880000,2928 ALTAMONT CRESCENT,West Vancouver
5,8,12880000,1095 MILLSTREAM ROAD,West Vancouver
6,5,4488000,5809 SELKIRK STREET,Vancouver
3,2,2698000,309 E 19TH STREET,North Vancouver
5,7,6680000,1332 W 47TH AVENUE,Vancouver
1,1,758000,1503-4711 HAZEL STREET,Burnaby
3,3,2680000,1807 STEPHENS STREET,Vancouver
3,3,2680000,2706 W 2 ND AVENUE,Vancouver
2,2,929000,1004-4465 JUNEAU STREET,Burnaby
5,1,2850000,4419 DERBY PLACE,North Vancouver
3,2,1769900,1606-1708 ONTARIO STREET,Vancouver
2,2,1880000,1805 STEPHENS STREET,Vancouver
3,2,1336800,2605-4458 BERESFORD STREET,Burnaby
5,4,3500000,3556 W 1ST AVENUE,Vancouver
2,2,1169990,212-5189 CAMBIE STREET,Vancouver
6,3,1899000,3315 CHARLES STREET,Vancouver
2,2,745000,310 760 KINGSWAY,Vancouver
3,3,2499900,5270 LARCH STREET,Vancouver
2,2,1928000,1705-583 BEACH CRESCENT,Vancouver
3,2,1999000,76 W 63RD AVENUE,Vancouver
2,2,1428000,508-1571 W 57TH AVENUE,Vancouver
4,2,2500000,2973 E 1ST AVENUE,Vancouver
5,3,8780000,4215 CAMBIE STREET,Vancouver
5,6,6380000,3885 W BROADWAY,Vancouver
2,2,1590000,1501-1221 BIDWELL STREET,Vancouver
2,2,1498888,1784-87 NELSON STREET,Vancouver
5,3,8780000,4491 CAMBIE STREET,Vancouver
4,3,2998000,5738 WALLACE STREET,Vancouver
2,2,1288000,4305-4485 SKYLINE DRIVE,Burnaby
1,1,639000,210-8508 RIVERGRASS DRIVE,Vancouver
6,2,1848000,411 E 57TH AVENUE,Vancouver
6,7,6280000,6463 BALSAM PLACE,Vancouver
0,1,540000,1511-1333 W GEORGIA STREET,Vancouver
6,4,2249000,4721 BRUCE STREET,Vancouver
4,2,1499000,1550 E 1ST AVENUE,Vancouver
2,2,745000,310-760 KINGSWAY,Vancouver
N/A ,0,4549000,1900 MACKAY AVENUE,North Vancouver
2,0,5899900,3501-1550 ALBERNI STREET,Vancouver
4,4,4980000,6925 ADERA STREET,Vancouver
3,4,2489000,5978 CHANCELLOR MEWS,Vancouver
4,3,2569800,559 W 26TH AVENUE,Vancouver
5,2,2088000,3090 E 3RD AVENUE,Vancouver
3,4,6890000,1701-499 PACIFIC STREET,Vancouver
5,5,4200000,289 W 64TH AVENUE,Vancouver
4,3,2518000,1056 HANDSWORTH ROAD,North Vancouver
8,6,3880000,2403 W 20TH AVENUE,Vancouver
3,2,3280000,2356 W 20TH AVENUE,Vancouver
5,7,6680000,1268 W 40TH AVENUE,Vancouver
4,2,5000000,6649 GRANVILLE STREET,Vancouver
6,7,4980000,1046 MILLSTREAM ROAD,West Vancouver
6,4,3200000,4675 RUPERT STREET,Vancouver
N/A ,0,8500000,6171 SOUTHLANDS PLACE,Vancouver
5,3,2980000,1087 PROSPECT AVENUE,North Vancouver
3,2,2880000,2395 HARRISON DRIVE,Vancouver
N/A ,0,4980000,1506-1512 AVERY AVENUE,Vancouver
2,2,1749000,1908-1480 HOWE STREET,Vancouver
1,1,759900,1506-6699 DUNBLANE AVENUE,Burnaby
N/A ,0,2900000,4342 GALLANT AVENUE,North Vancouver
3,3,1660000,SL1-3055 E 8TH AVENUE,Vancouver
8,5,3280000,4509 MOSS STREET,Vancouver
3,2,1680000,SL2-3055 E 8TH AVENUE,Vancouver
4,2,2298000,5365 EARLES STREET,Vancouver
N/A ,0,1790000,3 STRIP CREEK LANDING,West Vancouver
5,2,2968000,1126 KINGS AVENUE,West Vancouver
3,3,999000,323-666 LEG IN BOOT SQUARE,Vancouver
2,2,798800,102-8181 CHESTER STREET,Vancouver
4,7,24998000,1738 ANGUS DRIVE,Vancouver
2,2,945000,111-7168 OAK STREET,Vancouver
2,1,1540900,604-5212 CAMBIE STREET,Vancouver
2,2,2880000,1604-1550 ALBERNI STREET,Vancouver
2,2,1290000,2608-1283 HOWE STREET,Vancouver
3,1,2245900,503-5212 CAMBIE STREET,Vancouver
3,1,1555900,206-5212 CAMBIE STREET,Vancouver
2,2,1548000,310-3755 W 8TH AVENUE,Vancouver
2,2,999000,3512-1955 ALPHA WAY,Burnaby
1,1,699000,1702-4465 JUNEAU STREET,Burnaby
3,3,948000,1709-7077 BERESFORD STREET,Burnaby
5,5,3398000,3229 W 26TH AVENUE,Vancouver
6,8,14800000,1538 WESTERN CRESCENT,Vancouver
4,4,1799000,8035 NELSON AVENUE,Burnaby
5,8,15880000,1638 MARPOLE AVENUE,Vancouver
3,3,2186900,DX3-6859 CAMBIE STREET,Vancouver
6,4,1990000,3271 VENABLES STREET,Vancouver
N/A ,0,6980000,6476 GRANVILLE STREET,Vancouver
5,3,2688000,640 STEVENS DRIVE,West Vancouver
0,2,6980000,6476 GRANVILLE STREET,Vancouver
3,3,1890000,7454 GRANVILLE STREET,Vancouver
6,3,2788800,7345 PUNNETT CLOSE,Burnaby
3,2,1680000,605-389 W 59TH AVENUE,Vancouver
8,12,4980000,1506 AVERY AVENUE,Vancouver
2,3,1999999,204-3639 W 16TH AVENUE,Vancouver
3,3,5200000,796 W 42ND AVENUE,Vancouver
13,7,2850000,6291-93 BURNS STREET,Burnaby
1,1,818000,3811-1480 HOWE STREET,Vancouver
8,5,2888888,5631 LANCASTER STREET,Vancouver
1,1,749900,2205-833 SEYMOUR STREET,Vancouver
9,9,6290000,2885 W 35TH AVENUE,Vancouver
5,3,3980000,7815 SHAUGHNESSY STREET,Vancouver
7,4,2780000,5739 LANCASTER STREET,Vancouver
2,2,2545000,2204-1550 ALBERNI STREET,Vancouver
2,2,1599000,4101-2085 SKYLINE COURT,Burnaby
3,2,1799000,3705-2085 SKYLINE COURT,Burnaby
6,7,5980000,2336 WESTHILL DRIVE,West Vancouver
4,5,3888000,4621 WOODBURN PLACE,West Vancouver
2,2,749000,1320-4825 HAZEL STREET,Burnaby
2,3,8180000,1601-277 THURLOW STREET,Vancouver
N/A ,0,2500000,2336 GALT STREET,Vancouver
7,6,4299000,2690 W 21ST AVENUE,Vancouver
5,4,2500000,2336 GALT STREET,Vancouver
3,4,7398000,4502-1128 W GEORGIA STREET,Vancouver
4,3,2898000,4412 WOODPARK ROAD,West Vancouver
12,8,4500000,1666 SW MARINE DRIVE,Vancouver
2,2,2699000,1002-499 BROUGHTON STREET,Vancouver
1,2,3600000,2001-1550 ALBERNI STREET,Vancouver
1,2,2600000,1804-1550 ALBERNI STREET,Vancouver
2,2,1548000,2205-1028 BARCLAY STREET,Vancouver
5,2,2500000,2983 E 1ST AVENUE,Vancouver
6,5,15500000,4777 W 2ND AVENUE,Vancouver
5,7,3690000,4253 PRICE CRESCENT,Burnaby
3,2,2099000,2402-1211 MELVILLE STREET,Vancouver
3,2,1288000,1101 5058 JOYCE STREET,Vancouver
3,4,3980000,2756 POINT GREY ROAD,Vancouver
3,4,9180000,PH2-1028 BARCLAY STREET,Vancouver
2,2,888000,2503-2311 BETA AVENUE,Burnaby
8,6,5880000,7915 YUKON STREET,Vancouver
7,6,3650000,5538 MEADEDALE DRIVE,Burnaby
2,2,974900,304-2235 E BROADWAY,Vancouver
4,5,4880000,2611 CHELSEA COURT,West Vancouver
2,3,1845800,SL31-6808 ASH STREET,Vancouver
2,3,2242800,SL1-6808 ASH STREET,Vancouver
3,2,1264900,310-2235 BROADWAY,Vancouver
0,1,599900,103-1367 ALBERNI STREET,Vancouver
1,1,774900,112-2235 BROADWAY,Vancouver
5,5,3650000,2019 W 37TH AVENUE,Vancouver
1,1,985800,SL12-6808 ASH STREET,Vancouver
1,1,1071800,SL42-6808 ASH STREET,Vancouver
1,1,608800,410-4711 HAZEL STREET,Burnaby
2,2,958000,1504-4465 JUNEAU STREET,Burnaby
7,4,2390000,3195 VENABLES STREET,Vancouver
4,2,9800000,407 W 43RD AVENUE,Vancouver
2,2,968000,2504-550 TAYLOR STREET,Vancouver
6,4,3780000,1958 W 60TH AVENUE,Vancouver
8,12,4980000,1506 AVERY AVENUE,Vancouver
1,1,719900,SL22-8331 FRENCH STREET,Vancouver
2,2,3888000,2402-1550 ALBERNI STREET,Vancouver
3,3,1489900,SL24-8335 FRENCH STREET,Vancouver
3,2,1319900,SL21-8329 FRENCH STREET,Vancouver
1,1,1998000,501-1550 ALBERNI STREET,Vancouver
6,8,14690000,1469 MATTHEWS AVENUE,Vancouver
3,2,1890000,1702 3487 BINNING ROAD,Vancouver
4,3,4398000,5605 ALMA STREET,Vancouver
5,3,2500000,7865 FRENCH STREET,Vancouver
1,1,746000,802-1205 HOWE STREET,Vancouver
3,3,1750000,1102-1010 HOWE STREET,Vancouver
5,7,8280000,2446 HALSTON COURT,West Vancouver
3,2,1890000,1702-3487 BINNING ROAD,Vancouver
2,1,990000,633-3563 ROSS DRIVE,Vancouver
4,3,6800000,4545 W 4TH AVENUE,Vancouver
6,8,8980000,1422 CHARTWELL DRIVE,West Vancouver
4,3,3880000,6877 OSLER STREET,Vancouver
7,3,1600000,1026 CLARK DRIVE,Vancouver
2,3,4500000,2201-1077 W CORDOVA STREET,Vancouver
2,1,1600000,1032 CLARK DRIVE,Vancouver
1,1,814900,213-6859 CAMBIE STREET,Vancouver
2,1,1162900,212-6859 CAMBIE STREET,Vancouver
5,7,8850000,4422 QUESNEL DRIVE,Vancouver
6,3,2300000,2869 E 10TH AVENUE,Vancouver
2,2,2150000,2305-918 COOPERAGE WAY,Vancouver
7,7,5980000,4419 W 5TH AVENUE,Vancouver
6,6,3350000,5178 SPERLING AVENUE,Burnaby
N/A ,0,5300000,415 W 28TH AVENUE,Vancouver
5,2,5300000,415 W 28TH AVENUE,Vancouver
4,4,1980000,803-503 W 16TH AVENUE,Vancouver
4,4,3380000,5932 CHANCELLOR BOULEVARD,Vancouver
7,4,16500000,4722 DRUMMOND DRIVE,Vancouver
7,4,2999000,825 W 67TH AVENUE,Vancouver
6,9,12880000,941 EYREMOUNT DRIVE,West Vancouver
7,5,2880000,2472 E 12TH AVENUE,Vancouver
5,3,2500000,2981 E 1ST AVENUE,Vancouver
8,9,5999000,6057 BLENHEIM STREET,Vancouver
6,7,8500000,6171 SOUTHLANDS PLACE,Vancouver
5,3,3490000,7171 STRIDE AVENUE,Burnaby
5,4,2388000,1088 E 37TH AVENUE,Vancouver
5,5,6300000,5811 ADERA STREET,Vancouver
1,1,560000,112-1033 ST. GEORGES AVENUE,North Vancouver
12,12,19980000,3689 SELKIRK STREET,Vancouver
8,8,8998000,905 FAIRMILE ROAD,West Vancouver
8,8,15000000,5376 CONNAUGHT DRIVE,Vancouver
3,3,2780000,5651 KEITH ROAD,West Vancouver
7,10,16888000,1167 EYREMOUNT DRIVE,West Vancouver
2,2,1055000,2208-6699 DUNBLANE AVENUE,Burnaby
2,2,1980000,1606-889 PACIFIC STREET,Vancouver
4,2,21800000,1784 DRUMMOND DRIVE,Vancouver
N/A ,0,4300000,6832 ARCOLA STREET,Burnaby
2,2,2398000,5791 TELEGRAPH TRAIL,West Vancouver
2,2,998000,601-8181 CHESTER STREET,Vancouver
1,2,1650000,5601-1151 W GEORGIA STREET,Vancouver
2,2,948000,406-8181 CHESTER STREET,Vancouver
1,1,758800,707-239 KEEFER STREET,Vancouver
3,2,1828000,2202-1211 MELVILLE STREET,Vancouver
2,1,1108800,505-239 KEEFER STREET,Vancouver
3,3,1819900,2201-4433 ALASKA STREET,Burnaby
2,1,1125800,605-239 KEEFER STREET,Vancouver
2,2,1098000,402-3611 W 18TH AVENUE,Vancouver
5,8,8680000,1925 SW MARINE DRIVE,Vancouver
5,7,8498000,3255 MATHERS AVENUE,West Vancouver
5,2,4250000,1020 W 55TH AVENUE,Vancouver
5,4,4500000,7623 GRANVILLE STREET,Vancouver
N/A ,0,4250000,1020 W 55TH AVENUE,Vancouver
4,3,4988000,659 ANDOVER PLACE,West Vancouver
6,7,7500000,3853 W 38TH AVENUE,Vancouver
N/A ,0,5400000,652 KINGSWAY,Vancouver
9,4,2590000,5460 BRAELAWN DRIVE,Burnaby
3,3,1700000,8375 OAK STREET,Vancouver
5,3,1999000,981 E 58TH AVENUE,Vancouver
3,3,1700000,8365 OAK STREET,Vancouver
4,3,2850000,1002-555 JERVIS STREET,Vancouver
3,3,1900000,8377 OAK STREET,Vancouver
2,2,768000,305-3050 KINGSWAY,Vancouver
N/A ,0,12498000,5565 WEST BOULEVARD,Vancouver
2,2,858000,401-3050 KINGSWAY,Vancouver
4,2,2338000,6589 ELLIOTT STREET,Vancouver
4,3,4999000,1841 SE MARINE DRIVE,Vancouver
6,4,2888888,3206 VANNESS AVENUE,Vancouver
5,3,2990000,4609 W 9TH AVENUE,Vancouver
1,1,682000,206-3050 KINGSWAY,Vancouver
N/A ,0,12498000,5555 WEST BOULEVARD,Vancouver
4,4,8880000,3651 OSLER STREET,Vancouver
2,2,828000,207-3050 KINGSWAY,Vancouver
2,3,1499900,1468 TILNEY MEWS,Vancouver
1,1,1149000,907 1550 ALBERNI STREET,Vancouver
2,2,4980000,3504-1550 ALBERNI STREET,Vancouver
6,3,5198000,5708 ALMA STREET,Vancouver
4,4,5368000,705-175 VICTORY SHIP WAY,North Vancouver
1,1,288000,305-1251 CARDERO STREET,Vancouver
1,1,1143000,203-2096 W 47TH AVENUE,Vancouver
3,3,2229000,505-506-375 W 59TH AVENUE,Vancouver
3,2,3990000,408-2096 W 47TH AVENUE,Vancouver
2,2,1760000,206-2096 W 47TH AVENUE,Vancouver
2,2,1785000,307-2096 W 47TH AVENUE,Vancouver
1,1,1149000,907-1550 ALBERNI STREET,Vancouver
5,7,7890000,1518 W 36TH AVENUE,Vancouver
3,1,1788000,4815 WESTLAWN DRIVE,Burnaby
2,2,4209900,2702-1550 ALBERNI STREET,Vancouver
2,2,1399000,4003-6383 MCKAY AVENUE,Burnaby
3,2,5200000,1925 ADANAC STREET,Vancouver
6,3,2600000,780 VICTORIA DRIVE,Vancouver
2,2,1530000,1503-1633 CAPILANO ROAD,North Vancouver
1,1,818000,2103-1480 HOWE STREET,Vancouver
6,5,3988000,1989 UPLAND DRIVE,Vancouver
4,4,6550000,6812 ARBUTUS STREET,Vancouver
6,3,4500000,3524 WELLINGTON AVENUE,Vancouver
6,3,4500000,3520 WELLINGTON AVENUE,Vancouver
6,4,3200000,2984 SCHOOL AVENUE,Vancouver
N/A ,0,2200000,3120 RENFREW STREET,Vancouver
3,2,2200000,3120 RENFREW STREET,Vancouver
5,7,22000000,2606 SW MARINE DRIVE,Vancouver
6,3,4500000,3528 WELLINGTON AVENUE,Vancouver
7,5,3200000,7275 VICTORIA DRIVE,Vancouver
2,2,999000,1304-6699 DUNBLANE AVENUE,Burnaby
3,2,1389000,4797 SLOCAN STREET,Vancouver
1,2,1180000,301-7128 ADERA STREET,Vancouver
3,4,5888000,3894 QUESNEL DRIVE,Vancouver
2,2,1599000,1284-87 NELSON STREET,Vancouver
1,1,585000,501-4900 LENNOX LANE,Burnaby
N/A ,0,5888000,6556 VICTORIA DRIVE,Vancouver
2,2,888888,3303-2311 BETA AVENUE,Burnaby
3,3,4250000,3-1861 BEACH AVENUE,Vancouver
2,2,1150000,2108-6699 DUNBLANE AVENUE,Burnaby
4,4,2350000,6744 RALEIGH STREET,Vancouver
3,2,2700000,5167 WALES STREET,Vancouver
4,4,2350000,6746 RALEIGH STREET,Vancouver
2,2,3598000,1502-1550 ALBERNI STREET,Vancouver
2,2,1498000,2521-89 NELSON STREET,Vancouver
2,2,1480000,PH6-5728 BERTON AVENUE,Vancouver
2,2,419900,302-2418 E BROADWAY,Vancouver
7,9,10653000,835 EYREMOUNT DRIVE,West Vancouver
3,3,1718000,A505-4963 CAMBIE STREET,Vancouver
3,4,3299900,576 ARTHUR ERICKSON PLACE,West Vancouver
3,2,1880000,1910-3487 BINNING ROAD,Vancouver
3,2,3280000,4463 HAGGART STREET,Vancouver
9,3,2350000,1370 E 1ST AVENUE,Vancouver
2,1,552000,314-3883 LAUREL STREET,Burnaby
6,7,6980000,2576 W 18TH AVENUE,Vancouver
6,4,2699000,2529 FRANKLIN STREET,Vancouver
3,4,3279900,580 ARTHUR ERICKSON PLACE,West Vancouver
8,3,1949000,2843 E 20TH AVENUE,Vancouver
2,2,998000,3203-6700 DUNBLANE AVENUE,Burnaby
2,2,1490900,1703-7433 CAMBIE STREET,Vancouver
8,6,2199999,2488 SE MARINE DRIVE,Vancouver
N/A ,0,13880000,33 E 2ND AVENUE,Vancouver
1,1,769900,307-7433 CAMBIE STREET,Vancouver
2,3,2080000,1001-2150 W 40TH AVENUE,Vancouver
3,2,2200000,3156 RENFREW STREET,Vancouver
4,4,8180000,901-185 VICTORY SHIP WAY,North Vancouver
3,2,2079900,1215 W 16TH AVENUE,Vancouver
4,2,2200000,3196 RENFREW STREET,Vancouver
N/A ,0,2200000,3182 RENFREW STREET,Vancouver
N/A ,0,2200000,3196 RENFREW STREET,Vancouver
1,1,795000,509-4083 CAMBIE STREET,Vancouver
3,3,2199900,1213 W 16TH AVENUE,Vancouver
N/A ,0,2200000,3132 RENFREW STREET,Vancouver
2,1,2200000,3132 RENFREW STREET,Vancouver
N/A ,0,2200000,3168 RENFREW STREET,Vancouver
N/A ,0,2200000,3156 RENFREW STREET,Vancouver
N/A ,0,2200000,3138 RENFREW STREET,Vancouver
3,2,2200000,3168 RENFREW STREET,Vancouver
N/A ,0,10000000,5561 ASH STREET,Vancouver
3,3,4500000,726 W 49TH AVENUE,Vancouver
2,3,2388000,317-1228 MARINASIDE CRESCENT,Vancouver
3,3,1849900,1217 WOLFE AVENUE,Vancouver
2,3,1099900,1904 E 8 AVENUE,Vancouver
5,0,2200000,3138 RENFREW STREET,Vancouver
6,2,2200000,3182 RENFREW STREET,Vancouver
3,0,1849900,803-239 KEEFER STREET,Vancouver
3,1,1949900,801-239 KEEFER STREET,Vancouver
3,2,1579900,302-135 E 13TH STREET,North Vancouver
4,4,5498000,1098 HILLSIDE ROAD,West Vancouver
6,8,4780000,6258 VINE STREET,Vancouver
3,3,1839900,TH01-135 E 13TH STREET,North Vancouver
4,5,22880000,5340 SEASIDE PLACE,West Vancouver
11,8,3288000,6768 SHERBROOKE STREET,Vancouver
6,5,6280000,5649 ANGUS DRIVE,Vancouver
5,5,5590000,3369 CRAIGEND ROAD,West Vancouver
4,2,3999000,3026 W 32ND AVENUE,Vancouver
6,3,3000000,3926 NANAIMO STREET,Vancouver
2,2,1580000,1104-2411 HEATHER STREET,Vancouver
0,0,3000000,2612 E 49TH AVENUE,Vancouver
0,0,3000000,2662 E 49TH AVENUE,Vancouver
0,0,3000000,2638 E 49TH AVENUE,Vancouver
2,2,1998000,1209-1768 COOK STREET,Vancouver
6,4,5380000,1292 W 38TH AVENUE,Vancouver
2,2,2098000,902-1888 ALBERNI STREET,Vancouver
2,1,1888000,3343 CHURCH STREET,Vancouver
5,3,5198000,5718 ALMA STREET,Vancouver
1,1,1800900,905-1550 ALBERNI STREET,Vancouver
5,3,3999900,475 W 64TH AVENUE,Vancouver
5,3,3999900,7972 CAMBIE STREET,Vancouver
5,8,7480000,181 STEVENS DRIVE,West Vancouver
3,2,2090000,317 W 15TH STREET,North Vancouver
3,2,1688000,1603-3487 BINNING ROAD,Vancouver
3,4,1889900,988 PARK DRIVE,Vancouver
N/A ,0,1750000,479 E 16TH AVENUE,Vancouver
0,0,1750000,479 E 16TH AVENUE,Vancouver
2,3,3170000,115-1228 MARINASIDE CRESCENT,Vancouver
0,0,2999900,465 E 16TH AVENUE,Vancouver
N/A ,0,2999900,465 E 16TH AVENUE,Vancouver
N/A ,0,1750000,475 E 16TH AVENUE,Vancouver
3,4,6198000,3727 SUNSET LANE,West Vancouver
5,2,4999999,74 E 37TH AVENUE,Vancouver
7,7,5800000,823 BROUGHTON STREET,Vancouver
0,0,2999900,471 E 16TH AVENUE,Vancouver
N/A ,0,2999900,471 E 16TH AVENUE,Vancouver
0,0,1750000,475 E 16TH AVENUE,Vancouver
2,3,1548800,TH 2-6398 SILVER AVENUE,Burnaby
2,2,1204800,1008-6398 SILVER AVENUE,Burnaby
6,4,2280000,3402 WELLINGTON AVENUE,Vancouver
2,2,1018800,306-6398 SILVER AVENUE,Burnaby
5,4,2900000,6766 FRASER STREET,Vancouver
7,7,5390000,1401-1238 SEYMOUR STREET,Vancouver
3,5,8900000,4055 MARINE DRIVE,West Vancouver
4,2,3688000,1558 BOND STREET,North Vancouver
3,2,2288000,710-3533 ROSS DRIVE,Vancouver
5,4,4288000,5389 LARCH STREET,Vancouver
8,3,12880000,7989 CAMBIE STREET,Vancouver
2,3,2488000,3602-1151 W GEORGIA STREET,Vancouver
1,1,1390000,2303-590 NICOLA STREET,Vancouver
3,3,2880000,1604-885 CAMBIE STREET,Vancouver
7,6,3598000,652 E 5TH STREET,North Vancouver
1,1,588000,804-8181 CHESTER STREET,Vancouver
2,2,1088000,2002-8188 FRASER STREET,Vancouver
5,7,13890000,4688 W 3RD AVENUE,Vancouver
2,2,1586900,1305-1633 CAPILANO ROAD,North Vancouver
10,6,2649000,7204 RIDGE DRIVE,Burnaby
3,4,4480000,1488-2088 BARCLAY STREET,Vancouver
2,3,6990000,1001-1139 W CORDOVA STREET,Vancouver
1,1,648000,1501-8188 FRASER STREET,Vancouver
3,3,1589000,3-7709 GRANVILLE STREET,Vancouver
3,3,1589000,4-7709 GRANVILLE STREET,Vancouver
3,3,1989000,7-7709 GRANVILLE STREET,Vancouver
2,1,938000,6-7709 GRANVILLE STREET,Vancouver
3,3,1589000,5-7709 GRANVILLE STREET,Vancouver
3,3,1650000,1-7709 GRANVILLE STREET,Vancouver
4,6,5990000,875 W 38TH AVENUE,Vancouver
6,6,2150000,1806 E 1ST AVENUE,Vancouver
2,2,1279900,104-4696 W 10TH AVENUE,Vancouver
8,4,18980000,1790 ANGUS DRIVE,Vancouver
1,1,848000,310-8138 FRASER STREET,Vancouver
8,10,13880000,1188 WOLFE AVENUE,Vancouver
3,3,3980000,3803-1151 W GEORGIA STREET,Vancouver
3,2,1290000,3102 6699 DUNBLANE AVENUE,Burnaby
6,6,13988000,1411 MINTO CRESCENT,Vancouver
2,2,1249000,536-3563 ROSS DRIVE,Vancouver
N/A ,0,7100000,2014 DUNDAS STREET,Vancouver
6,2,4002075,153 SW MARINE DRIVE,Vancouver
6,2,4810575,173 SW MARINE DRIVE,Vancouver
3,2,1098000,1903-950 CAMBIE STREET,Vancouver
3,2,1199000,1502-6699 DUNBLANE AVENUE,Burnaby
1,1,639000,3606-4688 KINGSWAY,Burnaby
N/A ,0,4280000,2938 ALTAMONT CRESCENT,West Vancouver
3,2,1290000,3102-6699 DUNBLANE AVENUE,Burnaby
N/A ,0,3290000,3814 W 15TH AVENUE,Vancouver
4,2,1350000,1281 MCBRIDE STREET,North Vancouver
7,4,3700000,3233 CLIVE AVENUE,Vancouver
7,4,3700000,3221 CLIVE AVENUE,Vancouver
6,8,6490000,1263 W 40TH AVENUE,Vancouver
7,4,3700000,3233 CLIVE AVENUE,Vancouver
7,7,6425000,1121 W 39TH AVENUE,Vancouver
N/A ,0,8180000,2749 MAIN STREET,Vancouver
7,4,3700000,3221 CLIVE AVENUE,Vancouver
1,1,749000,1415-1768 COOK STREET,Vancouver
5,4,2400000,2883 NANAIMO STREET,Vancouver
2,2,1220000,506-5687 GRAY AVENUE,Vancouver
2,2,288000,1-2468 E BROADWAY,Vancouver
2,2,1999000,1311-1768 COOK STREET,Vancouver
N/A ,0,5880000,3861 HASTINGS STREET,Burnaby
3,3,2999900,3212 VANNESS AVENUE,Vancouver
10,3,1888888,1786 E 1ST AVENUE,Vancouver
7,9,8890000,1495 BRAMWELL ROAD,West Vancouver
3,4,3688000,2027 YORK AVENUE,Vancouver
4,4,7975000,4056 W 8TH AVENUE,Vancouver
3,2,2700000,4914 SPENCER STREET,Vancouver
3,2,2700000,4914 SPENCER STREET,Vancouver
3,2,2700000,3240 VANNESS AVENUE,Vancouver
4,2,2700000,3244 VANNESS AVENUE,Vancouver
3,2,2700000,3240 VANNESS AVENUE,Vancouver
6,7,3599000,4104 HIGHLAND PLACE,North Vancouver
4,2,2700000,3244 VANNESS AVENUE,Vancouver
4,3,5750000,577 W 28TH AVENUE,Vancouver
6,5,5800000,1158 MILLSTREAM ROAD,West Vancouver
4,2,2999900,3230 VANNESS AVENUE,Vancouver
4,3,3580000,4030 RIPPLE ROAD,West Vancouver
4,2,1980000,3449 E PENDER STREET,Vancouver
5,3,5750000,585 W 28TH AVENUE,Vancouver
